"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"228594_at","228594_at","133686","NADK2","NAD kinase 2, mitochondrial",0.161919002076389,6.84415403820156,0.642437527272963,0.52709843692503,0.996729032005328,-4.6464298508447
"213312_at","213312_at","57150","SMIM8","small integral membrane protein 8",0.149049494982887,7.17454783919389,0.642179321366832,0.527263003386007,0.996729032005328,-4.64645579469999
"224665_at","224665_at","119504","ANAPC16","anaphase promoting complex subunit 16",-0.22268627576474,10.0193039345484,-0.642034338033089,0.527355420182796,0.996729032005328,-4.64647035797951
"226344_at","226344_at","84460","ZMAT1","zinc finger matrin-type 1",0.225136960990607,7.65681896223894,0.64171108662496,0.527561502252967,0.996729032005328,-4.64650281687259
"225688_s_at","225688_s_at","90102","PHLDB2","pleckstrin homology like domain family B member 2",0.19011118865383,5.64122870249869,0.641559536658769,0.52765813481549,0.996729032005328,-4.64651802932267
"225604_s_at","225604_s_at","152007","GLIPR2","GLI pathogenesis related 2",-0.250939102783942,9.48810578519237,-0.641504380483788,0.527693306351305,0.996729032005328,-4.64652356501772
"211387_x_at","211387_x_at","8732","RNGTT","RNA guanylyltransferase and 5'-phosphatase",0.224285912057439,7.78025588578194,0.641473163733612,0.527713212957392,0.996729032005328,-4.64652669785916
"204026_s_at","204026_s_at","11130","ZWINT","ZW10 interacting kinetochore protein",0.189388219169726,7.11707819805261,0.641087484305333,0.527959190560788,0.996729032005328,-4.64656539202095
"202129_s_at","202129_s_at","8780","RIOK3","RIO kinase 3",-0.268676665729023,8.58566813353396,-0.641078486411986,0.527964929958245,0.996729032005328,-4.64656629449564
"1561048_at","1561048_at","57038","RARS2","arginyl-tRNA synthetase 2, mitochondrial",-0.187709807492826,5.62571872915799,-0.640896658151342,0.528080918233727,0.996729032005328,-4.6465845290531
"220832_at","220832_at","51311","TLR8","toll like receptor 8",-0.471707309483541,7.8321504637702,-0.640654464361973,0.528235435223896,0.996729032005328,-4.64660880983773
"215310_at","215310_at","324","APC","APC regulator of WNT signaling pathway",0.199818894485195,5.43886274998361,0.640478182331471,0.528347916698838,0.996729032005328,-4.64662647734731
"1554175_at","1554175_at","124599","CD300LB","CD300 molecule like family member b",-0.265458501770816,7.02112379579893,-0.640263031640955,0.52848521701784,0.996729032005328,-4.64664803423824
"222713_s_at","222713_s_at","2188","FANCF","FA complementation group F",0.202465035791887,6.84402507022622,0.640203361263435,0.528523299634891,0.996729032005328,-4.64665401167711
"202558_s_at","202558_s_at","6782","HSPA13","heat shock protein family A (Hsp70) member 13",-0.251771501336699,6.79508743636622,-0.640052315174792,0.528619706404869,0.996729032005328,-4.64666914028977
"212460_at","212460_at","171546","SPTSSA","serine palmitoyltransferase small subunit A",0.155959848569289,7.9780405566536,0.640045121048216,0.528624298371106,0.996729032005328,-4.64666986076253
"223364_s_at","223364_s_at","57647","DHX37","DEAH-box helicase 37",-0.133372304913478,6.98264563360302,-0.639959378363928,0.528679029062824,0.996729032005328,-4.64667844708365
"1554417_s_at","1554417_s_at","51107","APH1A","aph-1 homolog A, gamma-secretase subunit",-0.286105770603662,7.41790542256238,-0.639471166671633,0.528990719762381,0.996729032005328,-4.64672731640847
"221614_s_at","221614_s_at","9501","RPH3AL","rabphilin 3A like (without C2 domains)",-0.160768135479826,4.70314415112545,-0.63940325532819,0.529034084550095,0.996729032005328,-4.64673411148202
"235643_at","235643_at","219285","SAMD9L","sterile alpha motif domain containing 9 like",0.218379397679417,7.64117410432303,0.639350654451257,0.529067674167166,0.996729032005328,-4.64673937415765
"205898_at","205898_at","1524","CX3CR1","C-X3-C motif chemokine receptor 1",0.252122591831009,12.2019735117124,0.638936963418595,0.529331887406935,0.996729032005328,-4.64678074951889
"214925_s_at","214925_s_at","6709","SPTAN1","spectrin alpha, non-erythrocytic 1",-0.175890831846788,6.97477851322644,-0.63813351149021,0.529845235059466,0.996729032005328,-4.64686103539855
"240168_at","240168_at","23039","XPO7","exportin 7",0.28857239192924,6.47180544705637,0.637976335244565,0.529945690901918,0.996729032005328,-4.64687673038392
"222857_s_at","222857_s_at","27345","KCNMB4","potassium calcium-activated channel subfamily M regulatory beta subunit 4",0.163128553529681,6.5827391838869,0.637819472803147,0.530045956487305,0.996729032005328,-4.64689239043307
"213134_x_at","213134_x_at","10950","BTG3","BTG anti-proliferation factor 3",-0.176627267964212,7.57194722382317,-0.637649091264419,0.530154875064524,0.996729032005328,-4.64690939605833
"210529_s_at","210529_s_at","9747","TCAF1","TRPM8 channel associated factor 1",-0.176892577173839,6.64368842762975,-0.636942142117291,0.530606931026967,0.996729032005328,-4.64697991065855
"228222_at","228222_at","5500","PPP1CB","protein phosphatase 1 catalytic subunit beta",0.314537222460848,10.6779505104578,0.636203719967336,0.531079335334622,0.996729032005328,-4.64705348648568
"200700_s_at","200700_s_at","11014","KDELR2","KDEL endoplasmic reticulum protein retention receptor 2",-0.176512227073049,9.57834996431214,-0.636147561404838,0.531115272000523,0.996729032005328,-4.64705907881903
"228590_at","228590_at","55037","PTCD3","pentatricopeptide repeat domain 3",0.217461388053893,8.51765144863471,0.635959056973285,0.531235908309184,0.996729032005328,-4.6470778469307
"202431_s_at","202431_s_at","4609","MYC","MYC proto-oncogene, bHLH transcription factor",-0.254680936388828,10.3529505671584,-0.635408560288182,0.531588292065191,0.996729032005328,-4.64713262640451
"228378_at","228378_at","91298","C12orf29","chromosome 12 open reading frame 29",-0.245583055448348,6.00945097561166,-0.635380799741417,0.531606065488142,0.996729032005328,-4.6471353876594
"230332_at","230332_at","84186","ZCCHC7","zinc finger CCHC-type containing 7",0.287595890910666,8.73320344475954,0.634649280159009,0.53207452976134,0.996729032005328,-4.64720810898878
"222719_s_at","222719_s_at","56034","PDGFC","platelet derived growth factor C",-0.244165209203443,5.07499101967933,-0.634590536786396,0.532112158632085,0.996729032005328,-4.64721394534828
"235292_at","235292_at","643977","FLJ32255","uncharacterized LOC643977",0.208434137442621,6.91774106290582,0.633996978843976,0.53249245102981,0.996729032005328,-4.64727288907026
"208927_at","208927_at","8405","SPOP","speckle type BTB/POZ protein",0.169541575306864,9.18235652360042,0.63351020285346,0.532804437890166,0.996729032005328,-4.64732119023887
"211106_at","211106_at","8464","SUPT3H","SPT3 homolog, SAGA and STAGA complex component",-0.179477641587523,6.54544643850721,-0.633245499664681,0.532974134210315,0.996729032005328,-4.64734744129772
"209290_s_at","209290_s_at","4781","NFIB","nuclear factor I B",-0.214444209751258,3.96378172699788,-0.633222454786176,0.532988909237343,0.996729032005328,-4.64734972621148
"200751_s_at","200751_s_at","3183","HNRNPC","heterogeneous nuclear ribonucleoprotein C",0.217134126048991,10.0772348777994,0.632945260390444,0.533166647392528,0.996729032005328,-4.64737720411177
"219079_at","219079_at","51167","CYB5R4","cytochrome b5 reductase 4",-0.214433345459527,8.86336490926943,-0.632766339297143,0.533281389310027,0.996729032005328,-4.64739493433921
"203590_at","203590_at","1783","DYNC1LI2","dynein cytoplasmic 1 light intermediate chain 2",0.152367590608547,9.07318842201882,0.632558017112043,0.533415002916582,0.996729032005328,-4.64741557216774
"202303_x_at","202303_x_at","8467","SMARCA5","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",0.179676304981527,8.07910317128113,0.63235688308695,0.533544023329877,0.996729032005328,-4.64743549185706
"239027_at","239027_at","81704","DOCK8","dedicator of cytokinesis 8",0.235440619693729,8.10913214053482,0.632223942586632,0.533629309236955,0.996729032005328,-4.64744865461908
"230529_at","230529_at","51696","HECA","hdc homolog, cell cycle regulator",-0.196626136695368,9.41239385323215,-0.631949551491323,0.533805363831723,0.996729032005328,-4.64747581456285
"206632_s_at","206632_s_at","9582","APOBEC3B","apolipoprotein B mRNA editing enzyme catalytic subunit 3B",-0.284840066651136,4.53310882257833,-0.631759977887159,0.533927016198452,0.996729032005328,-4.64749457260899
"226675_s_at","226675_s_at","378938","MALAT1","metastasis associated lung adenocarcinoma transcript 1",0.355271861913414,11.0244798523556,0.631580100693677,0.534042460051971,0.996729032005328,-4.64751236634112
"210428_s_at","210428_s_at","9146","HGS","hepatocyte growth factor-regulated tyrosine kinase substrate",-0.160554065082511,9.3474927021133,-0.631158564667945,0.534313051490555,0.996729032005328,-4.64755404677076
"218667_at","218667_at","64219","PJA1","praja ring finger ubiquitin ligase 1",-0.195411440367907,8.67236817680677,-0.630846928311329,0.534513143898086,0.996729032005328,-4.64758484385718
"226489_at","226489_at","57458","TMCC3","transmembrane and coiled-coil domain family 3",-0.157552899211189,6.66130127213065,-0.630514165680072,0.534726845432838,0.996729032005328,-4.6476177130114
"219673_at","219673_at","254394","MCM9","minichromosome maintenance 9 homologous recombination repair factor",0.167679488312356,6.76079755904818,0.630409758351334,0.534793905736554,0.996729032005328,-4.64762802266568
"50221_at","50221_at","7942","TFEB","transcription factor EB",-0.176906915248596,8.73167565442987,-0.629795451921411,0.535188563409596,0.996729032005328,-4.64768864972099
"219869_s_at","219869_s_at","64116","SLC39A8","solute carrier family 39 member 8",-0.244332535638462,6.20757364771649,-0.629783648094347,0.535196148246384,0.996729032005328,-4.64768981412123
"1567080_s_at","1567080_s_at","54982","CLN6","CLN6 transmembrane ER protein",-0.170705757782088,7.07858920114505,-0.629337609995013,0.535482803306449,0.996729032005328,-4.64773379902445
"226808_at","226808_at","643641","ZNF862","zinc finger protein 862",0.16973645741402,8.18059536673592,0.628896398750572,0.535766437564706,0.996729032005328,-4.64777727924476
"224857_s_at","224857_s_at","51082","POLR1D","RNA polymerase I and III subunit D",0.151902036964813,8.76524930827985,0.628829714888136,0.53580931255827,0.996729032005328,-4.64778384828306
"206934_at","206934_at","10326","SIRPB1","signal regulatory protein beta 1",-0.24495301664119,7.36634324597726,-0.628215826862577,0.536204104110049,0.996729032005328,-4.6478442918621
"213703_at","213703_at","150759","LINC00342","long intergenic non-protein coding RNA 342",0.250825116752917,7.57753226050498,0.628189801740962,0.536220844327232,0.996729032005328,-4.64784685308142
"224009_x_at","224009_x_at","10170","DHRS9","dehydrogenase/reductase 9",-0.233767227294289,5.59779733703627,-0.628176519565277,0.536229387969289,0.996729032005328,-4.64784816018649
"201125_s_at","201125_s_at","3693","ITGB5","integrin subunit beta 5",0.194552040587971,7.52240967223259,0.628165953498491,0.536236184550574,0.996729032005328,-4.64784919997956
"237426_at","237426_at","6672","SP100","SP100 nuclear antigen",0.220703496092339,6.48128234659792,0.627939648212886,0.536381765660095,0.996729032005328,-4.64787146646117
"229120_s_at","229120_s_at","56882","CDC42SE1","CDC42 small effector 1",0.202213134797315,9.67353658519038,0.627842120685897,0.536444511201296,0.996729032005328,-4.64788106000975
"220773_s_at","220773_s_at","10243","GPHN","gephyrin",-0.181647765901269,5.10070733233133,-0.627334304526926,0.536771284736369,0.996729032005328,-4.64793099012082
"205692_s_at","205692_s_at","952","CD38","CD38 molecule",-0.23048022214782,7.16235224573415,-0.62726927931325,0.536813135392532,0.996729032005328,-4.64793738087605
"204064_at","204064_at","9984","THOC1","THO complex 1",0.173290118964168,8.88826485468121,0.626820984435409,0.537101708611535,0.996729032005328,-4.64798142294931
"217301_x_at","217301_x_at","5928","RBBP4","RB binding protein 4, chromatin remodeling factor",-0.238116827063401,9.17788361686788,-0.626647747323488,0.537213245889275,0.996729032005328,-4.64799843447688
"220735_s_at","220735_s_at","57337","SENP7","SUMO specific peptidase 7",-0.303535221065163,5.67456382892845,-0.626034873261369,0.537607939539954,0.996729032005328,-4.6480585821
"201364_s_at","201364_s_at","4947","OAZ2","ornithine decarboxylase antizyme 2",-0.192157325990703,9.19652875240481,-0.625905262440945,0.537691429413608,0.996729032005328,-4.6480712950792
"222387_s_at","222387_s_at","55737","VPS35","VPS35 retromer complex component",-0.25246057305786,8.52417735885562,-0.625710426777927,0.537816947487969,0.996729032005328,-4.64809040104965
"214545_s_at","214545_s_at","11212","PLPBP","pyridoxal phosphate binding protein",0.217239851416008,7.88868332010854,0.625309587556355,0.538075227684549,0.996729032005328,-4.64812969061385
"232266_x_at","232266_x_at","8621","CDK13","cyclin dependent kinase 13",0.262793756105815,10.5391551239693,0.625057731000626,0.538237545113097,0.996729032005328,-4.64815436509108
"235069_at","235069_at","128387","TATDN3","TatD DNase domain containing 3",0.164580406582948,6.35750572031648,0.625047119686801,0.538244384507242,0.996729032005328,-4.64815540448089
"227945_at","227945_at","23216","TBC1D1","TBC1 domain family member 1",0.155204598256458,7.52966556037468,0.624458020963443,0.538624154023963,0.996729032005328,-4.64821308141235
"225791_at","225791_at","140739","UBE2F","ubiquitin conjugating enzyme E2 F (putative)",-0.178737355727655,7.26409486509839,-0.62422915225832,0.538771735663668,0.996729032005328,-4.64823547553411
"218974_at","218974_at","55084","SOBP","sine oculis binding protein homolog",-0.251012784836663,5.26250340567399,-0.624080830345685,0.538867389795131,0.996729032005328,-4.64824998428443
"228195_at","228195_at","84281","C2orf88","chromosome 2 open reading frame 88",0.303256342959206,8.05031435563451,0.623746987315918,0.539082721417223,0.996729032005328,-4.64828262876744
"220470_at","220470_at","51272","BET1L","Bet1 golgi vesicular membrane trafficking protein like",-0.152740398322671,5.75803749081575,-0.623699466180717,0.539113376701553,0.996729032005328,-4.64828727424
"229706_at","229706_at","10915","TCERG1","transcription elongation regulator 1",0.315301259357665,6.04100941906304,0.623294717936036,0.539374512491249,0.996729032005328,-4.64832682733676
"231941_s_at","231941_s_at","200958","MUC20","mucin 20, cell surface associated",0.27580217422575,5.10280201648431,0.623241203157128,0.539409044262496,0.996729032005328,-4.64833205514518
"212443_at","212443_at","23218","NBEAL2","neurobeachin like 2",-0.1982260352965,9.49498575268712,-0.623183568789361,0.539446235625814,0.996729032005328,-4.64833768492189
"226002_at","226002_at","2549","GAB1","GRB2 associated binding protein 1",-0.171014743187185,4.84313939872096,-0.623141825747012,0.539473173199281,0.996729032005328,-4.64834176211501
"222645_s_at","222645_s_at","54442","KCTD5","potassium channel tetramerization domain containing 5",-0.226855691243967,6.16495153103095,-0.622656300817741,0.539786544449445,0.996729032005328,-4.64838916627884
"215404_x_at","215404_x_at","2260","FGFR1","fibroblast growth factor receptor 1",0.215587663838159,7.14460025693071,0.62255792939307,0.539850047948716,0.996729032005328,-4.64839876654117
"205569_at","205569_at","27074","LAMP3","lysosomal associated membrane protein 3",-0.183683803057799,5.23423648502783,-0.6225557353713,0.53985146434112,0.996729032005328,-4.64839898064389
"239400_at","239400_at","729220","FLJ45513","uncharacterized LOC729220",-0.179936102270307,5.94943212565038,-0.622455858482304,0.539915943866324,0.996729032005328,-4.64840872634077
"203086_at","203086_at","3796","KIF2A","kinesin family member 2A",0.196933573775864,7.66859522808036,0.622080113395883,0.540158558022864,0.996729032005328,-4.64844537732682
"202638_s_at","202638_s_at","3383","ICAM1","intercellular adhesion molecule 1",-0.191460050894372,6.36250488067428,-0.621803138042273,0.54033743502057,0.996729032005328,-4.648472380818
"1553043_a_at","1553043_a_at","146722","CD300LF","CD300 molecule like family member f",-0.173470073978301,10.2204630213713,-0.6216220050896,0.540454431921484,0.996729032005328,-4.64849003413394
"213005_s_at","213005_s_at","23189","KANK1","KN motif and ankyrin repeat domains 1",0.17652470684182,6.03738190772477,0.621537985175816,0.54050870642731,0.996729032005328,-4.6484982211234
"226941_at","226941_at","22926","ATF6","activating transcription factor 6",-0.157160670078142,9.06802460457053,-0.621329653386533,0.540643295470563,0.996729032005328,-4.64851851671825
"218817_at","218817_at","60559","SPCS3","signal peptidase complex subunit 3",-0.240987281319746,7.08651283936011,-0.621002788502645,0.540854496764304,0.996729032005328,-4.64855034690148
"200986_at","200986_at","710","SERPING1","serpin family G member 1",-0.162439505192246,5.43106454328581,-0.620926894776694,0.540903541224999,0.996729032005328,-4.64855773520487
"1555626_a_at","1555626_a_at","6504","SLAMF1","signaling lymphocytic activation molecule family member 1",-0.199992329221584,4.84139147568117,-0.620804259918076,0.540982796013493,0.996729032005328,-4.64856967199844
"223396_at","223396_at","85025","TMEM60","transmembrane protein 60",0.184729452227524,8.11555627696024,0.620428094567082,0.541225937691607,0.996729032005328,-4.64860627265952
"227954_at","227954_at","162073","ITPRIPL2","ITPRIP like 2",0.137659686931813,5.92731259606033,0.620287812579904,0.541316626561492,0.996729032005328,-4.64861991668669
"203041_s_at","203041_s_at","3920","LAMP2","lysosomal associated membrane protein 2",-0.303544372658349,8.81544676629367,-0.620163713735838,0.541396860181532,0.996729032005328,-4.64863198430635
"240806_at","240806_at","6138","RPL15","ribosomal protein L15",-0.169324970945546,7.05879590625332,-0.619924547434417,0.541551506246838,0.996729032005328,-4.64865523492866
"206698_at","206698_at","7504","XK","X-linked Kx blood group",0.306206492035093,5.64718744625557,0.619263868245718,0.541978826905843,0.996729032005328,-4.64871941934101
"218025_s_at","218025_s_at","10455","ECI2","enoyl-CoA delta isomerase 2",0.193845419978493,8.05386161559968,0.619250526666018,0.541987457955801,0.996729032005328,-4.64872071480275
"208917_x_at","208917_x_at","65220","NADK","NAD kinase",-0.225956694179351,8.23613059415756,-0.619054470242172,0.542114300915658,0.996729032005328,-4.64873974877953
"222667_s_at","222667_s_at","55870","ASH1L","ASH1 like histone lysine methyltransferase",0.244097522765712,10.2604822242977,0.618850212137872,0.542246466948594,0.996729032005328,-4.64875957299669
"219180_s_at","219180_s_at","55670","PEX26","peroxisomal biogenesis factor 26",0.168090567265971,6.83243704021205,0.618739174584957,0.542318321446143,0.996729032005328,-4.64877034714281
"229128_s_at","229128_s_at","81611","ANP32E","acidic nuclear phosphoprotein 32 family member E",-0.391091710246531,8.56821806053807,-0.618571566813732,0.542426793203248,0.996729032005328,-4.6487866069502
"229045_at","229045_at","124460","SNX20","sorting nexin 20",-0.314649612536725,6.12729398407357,-0.618020295289671,0.542783644466453,0.996729032005328,-4.64884005723604
"1554876_a_at","1554876_a_at","170591","S100Z","S100 calcium binding protein Z",-0.180496715191336,6.5453210720544,-0.618016968056676,0.542785798643311,0.996729032005328,-4.64884037970277
"217227_x_at","217227_x_at","28823","IGLV1-44","immunoglobulin lambda variable 1-44",-0.187386870558823,7.26163229006678,-0.617745405691974,0.542961633757667,0.996729032005328,-4.64886669332659
"225106_s_at","225106_s_at","55239","OGFOD1","2-oxoglutarate and iron dependent oxygenase domain containing 1",0.185419227153955,7.32877281302389,0.617707241084432,0.542986347556367,0.996729032005328,-4.64887039049934
"218450_at","218450_at","50865","HEBP1","heme binding protein 1",0.173274463693753,8.90775294383004,0.617663638137921,0.543014583727616,0.996729032005328,-4.64887461424553
"222151_s_at","222151_s_at","80254","CEP63","centrosomal protein 63",0.188133620515585,6.53375135700448,0.617610628561041,0.543048912448056,0.996729032005328,-4.64887974881984
"201242_s_at","201242_s_at","481","ATP1B1","ATPase Na+/K+ transporting subunit beta 1",0.218746186932593,5.81465583712688,0.617553740937827,0.543085753854845,0.996729032005328,-4.64888525856666
"206965_at","206965_at","11278","KLF12","Kruppel like factor 12",0.305330656537341,7.29493609900542,0.617225836732976,0.543298136191471,0.996729032005328,-4.64891700784609
"216591_s_at","216591_s_at","6391","SDHC","succinate dehydrogenase complex subunit C",-0.322866337697015,8.38658538391522,-0.616726087489035,0.543621906846267,0.996729032005328,-4.64896536556314
"207157_s_at","207157_s_at","2787","GNG5","G protein subunit gamma 5",-0.153922927790001,11.0686739194256,-0.616491810313715,0.543773722411058,0.996729032005328,-4.64898802249611
"1556172_at","1556172_at","105374809","LOC105374809","uncharacterized LOC105374809",0.233508398397453,5.16886389444127,0.616399714103396,0.543833408477976,0.996729032005328,-4.64899692690352
"213742_at","213742_at","9295","SRSF11","serine and arginine rich splicing factor 11",0.271679040850145,8.74214900469342,0.616075743613865,0.544043396175233,0.996729032005328,-4.64902824036956
"1555842_at","1555842_at","9266","CYTH2","cytohesin 2",0.179133039421244,6.38214549918824,0.615901635868415,0.544156265243408,0.996729032005328,-4.6490450624236
"228913_at","228913_at","100190939","TPT1-AS1","TPT1 antisense RNA 1",0.238237175665868,5.16821745456952,0.615661827428803,0.544311746546762,0.996729032005328,-4.6490682250829
"228258_at","228258_at","374403","TBC1D10C","TBC1 domain family member 10C",-0.132612315521076,10.7139982694123,-0.615645061581019,0.544322617671187,0.996729032005328,-4.64906984414886
"230753_at","230753_at","197135","PATL2","PAT1 homolog 2",0.182044628224954,8.09679064610413,0.615560142762181,0.54437768155696,0.996729032005328,-4.64907804406295
"214298_x_at","214298_x_at","23157","SEPTIN6","septin 6",0.187850477032116,9.68044055081705,0.615423545503652,0.544466261482039,0.996729032005328,-4.64909123191267
"201043_s_at","201043_s_at","8125","ANP32A","acidic nuclear phosphoprotein 32 family member A",0.155677860553508,8.99489747107034,0.615375964797031,0.544497118183378,0.996729032005328,-4.6490958249703
"1553176_at","1553176_at","117157","SH2D1B","SH2 domain containing 1B",-0.321310285961788,6.12572310596318,-0.615220646873219,0.544597850317638,0.996729032005328,-4.64911081578977
"204415_at","204415_at","2537","IFI6","interferon alpha inducible protein 6",-0.19297769756322,7.94982240260677,-0.61505410775424,0.544705870993624,0.996729032005328,-4.64912688569882
"203820_s_at","203820_s_at","10643","IGF2BP3","insulin like growth factor 2 mRNA binding protein 3",-0.216484297543814,4.50855605571332,-0.614819640073747,0.544857970788997,0.996729032005328,-4.64914950333598
"209773_s_at","209773_s_at","6241","RRM2","ribonucleotide reductase regulatory subunit M2",-0.293725239916157,7.16110258411315,-0.614427529566404,0.545112384228129,0.996729032005328,-4.64918730970363
"227927_at","227927_at","100288142","NBPF20","NBPF member 20",-0.160466732931344,4.86566571916463,-0.613893183425453,0.545459185928506,0.996729032005328,-4.64923879363699
"224329_s_at","224329_s_at","84518","CNFN","cornifelin",-0.161262775179918,5.00070522207752,-0.613800202601842,0.54551954434774,0.996729032005328,-4.64924774798803
"201581_at","201581_at","56255","TMX4","thioredoxin related transmembrane protein 4",-0.161999035949512,9.36204440654661,-0.613779176827801,0.545533193700947,0.996729032005328,-4.64924977266084
"219104_at","219104_at","50862","RNF141","ring finger protein 141",-0.20381584259934,7.45797691607452,-0.613696456618604,0.545586895138054,0.996729032005328,-4.6492577375551
"242363_at","242363_at","1781","DYNC1I2","dynein cytoplasmic 1 intermediate chain 2",-0.234491918021166,6.88709121036041,-0.61356443748437,0.545672606927493,0.996729032005328,-4.64927044721473
"230152_at","230152_at","55779","CFAP44","cilia and flagella associated protein 44",0.153993961396308,6.02334782798191,0.61322453398339,0.545893317891398,0.996729032005328,-4.64930315836556
"222742_s_at","222742_s_at","64792","IFT22","intraflagellar transport 22",-0.150123494882612,6.01629765967214,-0.613058004833289,0.546001468214578,0.996729032005328,-4.64931917834864
"207348_s_at","207348_s_at","3980","LIG3","DNA ligase 3",-0.178545201741904,5.90367900402416,-0.612843700762319,0.546140662068871,0.996729032005328,-4.64933978823144
"203153_at","203153_at","3434","IFIT1","interferon induced protein with tetratricopeptide repeats 1",-0.220562550787604,7.826608008715,-0.612778150722624,0.546183241598812,0.996729032005328,-4.64934609090679
"208351_s_at","208351_s_at","5594","MAPK1","mitogen-activated protein kinase 1",-0.256961333957228,8.10529630758204,-0.612523049319185,0.546348965284069,0.996729032005328,-4.64937061303151
"222638_s_at","222638_s_at","729515","TMEM242","transmembrane protein 242",-0.154191660206119,7.48569365222942,-0.612305219571209,0.546490496927811,0.996729032005328,-4.6493915447539
"242679_at","242679_at","100506866","TTN-AS1","TTN antisense RNA 1",-0.199657016308341,5.96477042842414,-0.612025610312852,0.546672197317522,0.996729032005328,-4.64941840275072
"206383_s_at","206383_s_at","9908","G3BP2","G3BP stress granule assembly factor 2",-0.220501588780071,7.47317099420368,-0.611423839204193,0.547063358699664,0.996729032005328,-4.64947616706344
"1559532_at","1559532_at","646450","ARIH2OS","ARIH2 opposite strand lncRNA",0.158234139645937,5.16444805317497,0.611170479095668,0.547228091296741,0.996729032005328,-4.64950047125876
"213566_at","213566_at","6039","RNASE6","ribonuclease A family member k6",-0.230254133444893,10.0979607845262,-0.610577886797585,0.547613492126583,0.996729032005328,-4.64955728018515
"1556060_a_at","1556060_a_at","26036","ZNF451","zinc finger protein 451",0.212952103708835,9.70905379578639,0.608872146357504,0.548723644329723,0.996729032005328,-4.64972051209833
"236436_at","236436_at","283130","SLC25A45","solute carrier family 25 member 45",0.164400459408004,8.25749725091578,0.608696326601678,0.548838141056435,0.996729032005328,-4.64973731288121
"1555037_a_at","1555037_a_at","3417","IDH1","isocitrate dehydrogenase (NADP(+)) 1",0.158831286962055,8.62790159156978,0.608582746506183,0.548912112984145,0.996729032005328,-4.649748163813
"210152_at","210152_at","11006","LILRB4","leukocyte immunoglobulin like receptor B4",-0.209137947712279,6.70851114413493,-0.607638155254213,0.549527505582364,0.996729032005328,-4.6498383320675
"221006_s_at","221006_s_at","81609","SNX27","sorting nexin 27",0.174086955000089,8.7416738621739,0.607614730537546,0.549542771187069,0.996729032005328,-4.64984056645755
"242622_x_at","242622_x_at","5728","PTEN","phosphatase and tensin homolog",0.271083586350045,5.56630856159523,0.607572247497246,0.549570457440605,0.996729032005328,-4.64984461853827
"232722_at","232722_at","8635","RNASET2","ribonuclease T2",0.248723436054929,7.97985626237067,0.607233702243256,0.549791114072601,0.996729032005328,-4.64987689984979
"224302_s_at","224302_s_at","92259","MRPS36","mitochondrial ribosomal protein S36",0.154671807593312,8.39482533208151,0.606565684590205,0.550226650586344,0.996729032005328,-4.64994054771984
"232345_at","232345_at","29919","RMC1","regulator of MON1-CCZ1",0.168405392621383,5.52248481996795,0.606486440851019,0.550278328238214,0.996729032005328,-4.64994809359114
"218034_at","218034_at","51024","FIS1","fission, mitochondrial 1",-0.155629218797111,9.52883961964462,-0.605984273090207,0.550605868970647,0.996729032005328,-4.64999589024062
"209514_s_at","209514_s_at","5873","RAB27A","RAB27A, member RAS oncogene family",-0.186265935307906,9.58672397524549,-0.60512912713652,0.551163876762341,0.996729032005328,-4.65007719787858
"218948_at","218948_at","55278","QRSL1","glutaminyl-tRNA amidotransferase subunit QRSL1",-0.216924334288169,6.52253057930155,-0.605010976180145,0.551240997070004,0.996729032005328,-4.65008842322916
"213282_at","213282_at","139322","APOOL","apolipoprotein O like",-0.167837127992604,6.27863617622921,-0.603883497538471,0.551977217642651,0.996729032005328,-4.65019543960047
"225283_at","225283_at","91947","ARRDC4","arrestin domain containing 4",-0.236378548240836,7.90620163743568,-0.6038132013221,0.552023136714324,0.996729032005328,-4.65020210565404
"209142_s_at","209142_s_at","7326","UBE2G1","ubiquitin conjugating enzyme E2 G1",-0.248566721690205,8.45266325629295,-0.603735609083431,0.552073824038182,0.996729032005328,-4.65020946272742
"228191_at","228191_at","28982","FLVCR1","FLVCR heme transporter 1",0.178255530662625,7.50988222729967,0.603713579864657,0.55208821512525,0.996729032005328,-4.65021155131257
"209264_s_at","209264_s_at","7106","TSPAN4","tetraspanin 4",-0.21485213240936,6.57831658760108,-0.603642962520882,0.552134348833652,0.996729032005328,-4.65021824604327
"238470_at","238470_at","90196","SYS1","SYS1 golgi trafficking protein",0.197435136910628,5.92305186107682,0.60239317286747,0.552951160089824,0.996729032005328,-4.65033660781309
"209433_s_at","209433_s_at","5471","PPAT","phosphoribosyl pyrophosphate amidotransferase",0.237565850256312,6.63600655175489,0.602014768863102,0.553198594181005,0.996729032005328,-4.65037239916203
"207194_s_at","207194_s_at","3386","ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)",0.251910520879497,5.4643083533816,0.601943602951301,0.553245135239146,0.996729032005328,-4.65037912802594
"202587_s_at","202587_s_at","203","AK1","adenylate kinase 1",0.207965132344984,7.63026924227476,0.601549620997325,0.553502828496235,0.996729032005328,-4.65041636617472
"243514_at","243514_at","115825","WDFY2","WD repeat and FYVE domain containing 2",0.182691627624795,8.15320039095918,0.60108154042776,0.553809069325671,0.996729032005328,-4.65046057809844
